140600809,渔业大数据工程师,1-1.5万·13薪,宁波-鄞州区,1年经验,本科,宁波渔遥科技有限公司,2022-11-05 09:57:12,https://jobs.51job.com/ningbo-yzq/140600809.html?s=sou_sou_soulb&t=0_0
142078821,大数据开发工程师,15-20万/年,南昌-西湖区,3-4年经验,本科,江西蓝点网络有限公司,2022-11-05 09:41:38,https://jobs.51job.com/nanchang-xhq/142078821.html?s=sou_sou_soulb&t=0_0
140697607,大数据开发工程师,1.2-1.8万,广州-白云区,5-7年经验,大专,北京聘多多科技有限公司,2022-11-05 10:10:14,https://jobs.51job.com/guangzhou-byq/140697607.html?s=sou_sou_soulb&t=0_0
131158422,大数据引擎 专家/架构师/负责人,6-9万,杭州,5-7年经验,本科,字节跳动,2022-11-06 01:23:50,https://jobs.51job.com/hangzhou/131158422.html?s=sou_sou_soulb&t=0_0
142059932,大数据处理助理（双休）,6千-1万·13薪,武汉,无需经验,本科,深圳市万豪亭科技有限公司,2022-11-05 09:12:01,https://jobs.51job.com/wuhan/142059932.html?s=sou_sou_soulb&t=0_0
135444092,大数据分析工程师,7千-1.4万,柳州-柳南区,3-4年经验,本科,柳州市华创汽车设计有限公司,2022-11-05 10:00:01,https://jobs.51job.com/liuzhou-lnq/135444092.html?s=sou_sou_soulb&t=0_0
141151318,高级大数据工程师,2-3万,长沙-望城区,3-4年经验,本科,澳优乳业（中国）有限公司,2022-11-05 09:08:44,https://jobs.51job.com/changsha-wcq/141151318.html?s=sou_sou_soulb&t=0_0
119145630,大数据(高级)研发工程师,3-6万,杭州,5-7年经验,本科,字节跳动,2022-11-06 01:19:59,https://jobs.51job.com/hangzhou/119145630.html?s=sou_sou_soulb&t=0_0
138857163,大数据开发工程师,2.5-4.5万,上海-浦东新区,5-7年经验,本科,广州雅米科技有限公司,2022-11-05 09:11:57,https://jobs.51job.com/shanghai-pdxq/138857163.html?s=sou_sou_soulb&t=0_0
140546648,大数据分析肋理 无经验,5-9千·13薪,深圳-宝安区,无需经验,大专,深圳晟晰信息科技有限公司,2022-11-05 09:03:48,https://jobs.51job.com/shenzhen-baq/140546648.html?s=sou_sou_soulb&t=0_0
142090715,大数据讲师,1.8-2.5万,东莞-樟木头镇,3-4年经验,本科,广东融勤教育科技有限公司,2022-11-05 08:51:28,https://jobs.51job.com/dongguan-zmtz/142090715.html?s=sou_sou_soulb&t=0_0
